subref	form	norm	lemma	tag	curated
0@οἶμαί	οἶμαί	οἶμαι			n
0@σε[6]	σε	σε			n
0@βεβαίως	βεβαίως	βεβαίως			n
0@βεβαίως[2]	βεβαίως	βεβαίως			n
0@F	F	f			n
0@C[2]	C	c			n
0@B[2]	B	b			n
0@note	note	note			n
0@the[3]	the	the			n
0@same	same	same			n
0@slip	slip	slip			n
0@in[2]	in	in			n
0@the[4]	the	the			n
0@mss[3]	mss	mss			n
0@in[3]	in	in			n
0@243	243	243			n
0@b[4]	b	b			n
0@βεβαἱοις	βεβαἱοις	βεβαἱοις			n
0@βιβλίοις	βιβλίοις	βιβλίοις			n
0@ἐντυχοῦσαν	ἐντυχοῦσαν	ἐντυχοῦσαν			n
0@ἱστορίαν	ἱστορίαν	ἱστορίαν			n
0@ἔχειν[2]	ἔχειν	ἔχειν			n
0@καὶ[31]	καὶ	καί			n
0@γνῶσιν	γνῶσιν	γνῶσιν			n
0@ἤδη	ἤδη	ἤδη			n
0@παρήσω	παρήσω	παρήσω			n
0@πλὴν	πλὴν	πλήν			n
0@εἰ[5]	εἰ	εἰ			n
0@μή	μή	μή			n
0@τινα[2]	τινα	τινά			n
0@τοὺς[2]	τοὺς	τούς			n
0@τὰ[12]	τὰ	τά			n
0@κοινὰ	κοινὰ	κοινά			n
0@καὶ[32]	καὶ	καί			n
0@δεδημευμένα	δεδημευμένα	δεδημευμένα			n
0@πρὸ[2]	πρὸ	πρό			n
0@ἡμῶν	ἡμῶν	ἡμῶν			n
0@ἱστορήσαντας	ἱστορήσαντας	ἱστορήσαντας			n
0@ἀκοῆς[2]	ἀκοῆς	ἀκοῆς			n
0@ἄξια	ἄξια	ἄξια			n
0@διαπέφευγεν	διαπέφευγεν	διαπέφευγεν			n
0@ἐπεὶ	ἐπεὶ	ἐπεί			n
0@δὲ[8]	δὲ	δέ			n
0@πολλὰ[2]	πολλὰ	πολλά			n
0@καὶ[33]	καὶ	καί			n
0@κοινῇ	κοινῇ	κοινῇ			n
0@καὶ[34]	καὶ	καί			n
0@ἰδίᾳ	ἰδίᾳ	ἰδίᾳ			n
0@γυναιξὶν	γυναιξὶν	γυναιξίν			n
0@ἄξια[2]	ἄξια	ἄξια			n
0@λόγου[2]	λόγου	λόγου			n
0@πέπρακται	πέπρακται	πέπρακται			n
0@βραχέα	βραχέα	βραχέα			n
0@τῶν[2]	τῶν	τῶν			n
0@κοινῶν	κοινῶν	κοινῶν			n
0@οὐ[14]	οὐ	οὐ			n
0@χεῖρόν	χεῖρόν	χεῖρον			n
0@ἐστι	ἐστι	ἐστί			n
0@προϊστορῆσαι	προϊστορῆσαι	προϊστορῆσαι			n
1@Τρωιάδες	Τρωιάδες	τρωιάδες			n
1@τῶν	τῶν	τῶν			n
